NUP210	ENSG00000132182
MAP4K4	ENSG00000071054
ARF1	ENSG00000143761
TMEM56	ENSG00000152078
BRI3BP	ENSG00000184992
UBE2N	ENSG00000177889
MSANTD4	ENSG00000170903
RTCA	ENSG00000137996
CLP1	ENSG00000172409
HMGA1	ENSG00000137309
KCTD10	ENSG00000110906
PHF3	ENSG00000118482
SOCS2	ENSG00000120833
HMBOX1	ENSG00000147421
PNPLA6	ENSG00000032444
ZSCAN22	ENSG00000182318
ATP2B1	ENSG00000070961
ATG101	ENSG00000123395
INTS10	ENSG00000104613
CTNND1	ENSG00000198561
SLC39A10	ENSG00000196950
LAMP1	ENSG00000185896
SAYSD1	ENSG00000112167
MARF1	ENSG00000166783
VTA1	ENSG00000009844
RSF1	ENSG00000048649
MIF4GD	ENSG00000125457
CNNM2	ENSG00000148842
FAM216A	ENSG00000204856
PPM1D	ENSG00000170836
CCP110	ENSG00000103540
MAP2K4	ENSG00000065559
UPF2	ENSG00000151461
PAK1IP1	ENSG00000111845
SPRTN	ENSG00000010072
ARID1A	ENSG00000117713
ZSCAN25	ENSG00000197037
FLOT2	ENSG00000132589
LRRFIP1	ENSG00000124831
RBM15	ENSG00000162775
B4GALT6	ENSG00000118276
FOXN3	ENSG00000053254
FAT4	ENSG00000196159
RIMS3	ENSG00000117016
SDCBP	ENSG00000137575
SAP18	ENSG00000150459
ATXN7L3	ENSG00000087152
NECTIN1	ENSG00000110400
GINS4	ENSG00000147536
GSTCD	ENSG00000138780
ZNF585B	ENSG00000245680
DBF4	ENSG00000006634
ETAA1	ENSG00000143971
COPS2	ENSG00000166200
MRRF	ENSG00000148187
GPT2	ENSG00000166123
INCENP	ENSG00000149503
RBM12B	ENSG00000183808
SPRED2	ENSG00000198369
NPAT	ENSG00000149308
SRSF10	ENSG00000188529
ARF4	ENSG00000168374
TMEM199	ENSG00000244045
PPP1CC	ENSG00000186298
DYRK1A	ENSG00000157540
CLASRP	ENSG00000104859
EPHB4	ENSG00000196411
TIMM23	ENSG00000265354
SMYD2	ENSG00000143499
FAM8A1	ENSG00000137414
TTL	ENSG00000114999
MATR3	ENSG00000015479
H2AFY	ENSG00000113648
PRDM11	ENSG00000019485
EXOSC6	ENSG00000223496
ATP11B	ENSG00000058063
RHOA	ENSG00000067560
LAMTOR5	ENSG00000134248
CDC42	ENSG00000070831
PTPRK	ENSG00000273993
ZNF814	ENSG00000204514
WWC2	ENSG00000151718
BCOR	ENSG00000183337
DESI1	ENSG00000100418
COX7A2L	ENSG00000115944
SETD1B	ENSG00000139718
UQCRFS1	ENSG00000169021
KMT2D	ENSG00000167548
LUC7L3	ENSG00000108848
NPTX1	ENSG00000171246
ENTPD7	ENSG00000198018
ZNF274	ENSG00000171606
GOLGA1	ENSG00000136935
ZBED4	ENSG00000100426
FAM171B	ENSG00000144369
FBXO45	ENSG00000174013
CNOT10	ENSG00000182973
OAS3	ENSG00000111331
NAPG	ENSG00000134265
AHR	ENSG00000106546
HSPA4L	ENSG00000164070
BTBD10	ENSG00000148925
GNA12	ENSG00000146535
ZNFX1	ENSG00000124201
VKORC1L1	ENSG00000196715
CCT5	ENSG00000150753
PCMT1	ENSG00000120265
EGLN1	ENSG00000135766
MAX	ENSG00000125952
SRRD	ENSG00000100104
MTFR1L	ENSG00000117640
WDR61	ENSG00000140395
PKN2	ENSG00000065243
DUSP14	ENSG00000275932
DR1	ENSG00000117505
GLRX	ENSG00000173221
CHTOP	ENSG00000160679
PTP4A2	ENSG00000184007
BNIP2	ENSG00000140299
TNPO3	ENSG00000064419
SRSF7	ENSG00000115875
ADAM9	ENSG00000282230
FZD5	ENSG00000163251
KCTD2	ENSG00000180901
IGHMBP2	ENSG00000132740
ZNF263	ENSG00000006194
ETV3	ENSG00000117036
KCTD7	ENSG00000243335
GXYLT1	ENSG00000151233
SETD5	ENSG00000168137
LMNB2	ENSG00000176619
CPNE1	ENSG00000214078
UNKL	ENSG00000059145
ATP6V1C1	ENSG00000155097
TLE1	ENSG00000196781
PGD	ENSG00000142657
CDK2AP2	ENSG00000167797
NSMCE3	ENSG00000185115
CNNM3	ENSG00000168763
LGR4	ENSG00000205213
RAD52	ENSG00000002016
MYH9	ENSG00000100345
RPL26L1	ENSG00000037241
CAV1	ENSG00000105974
MAU2	ENSG00000129933
PDHA1	ENSG00000131828
PDIA3	ENSG00000167004
CTDSP1	ENSG00000144579
IPO7	ENSG00000205339
MEX3D	ENSG00000181588
SNAP29	ENSG00000099940
GOLGA4	ENSG00000144674
NMT2	ENSG00000152465
SEPHS1	ENSG00000086475
NUDT21	ENSG00000167005
MPRIP	ENSG00000133030
EXT2	ENSG00000151348
CPNE8	ENSG00000139117
MPP2	ENSG00000108852
TIMP2	ENSG00000035862
KLHL18	ENSG00000114648
NDUFAF3	ENSG00000178057
WAC	ENSG00000095787
MAD2L1	ENSG00000164109
TM9SF3	ENSG00000077147
RNF157	ENSG00000141576
BARD1	ENSG00000138376
ZDHHC3	ENSG00000280674
MKL1	ENSG00000196588
MRPL40	ENSG00000185608
MARCH6	ENSG00000145495
AP1S2	ENSG00000182287
LRRC1	ENSG00000137269
FUT10	ENSG00000172728
ALKBH5	ENSG00000091542
FBXO21	ENSG00000135108
CCT6A	ENSG00000146731
PPP6R3	ENSG00000110075
RPLP0	ENSG00000089157
PXK	ENSG00000168297
PLA2G15	ENSG00000103066
KLC1	ENSG00000126214
CAPRIN1	ENSG00000135387
COPS7A	ENSG00000111652
BRMS1L	ENSG00000100916
TAF5	ENSG00000148835
RNF6	ENSG00000127870
SUB1	ENSG00000113387
DSC2	ENSG00000134755
ARHGAP35	ENSG00000160007
JADE3	ENSG00000102221
CALU	ENSG00000128595
RUFY2	ENSG00000204130
MAK16	ENSG00000198042
TRERF1	ENSG00000124496
HINT3	ENSG00000111911
ZNF503	ENSG00000165655
C17orf51	ENSG00000212719
RSRP1	ENSG00000117616
ZFR	ENSG00000056097
MARCH8	ENSG00000165406
GLCCI1	ENSG00000106415
MAT2B	ENSG00000038274
ALAD	ENSG00000148218
RBFOX2	ENSG00000100320
VPS35	ENSG00000069329
SLC30A1	ENSG00000170385
NUMB	ENSG00000133961
TARBP2	ENSG00000139546
GHITM	ENSG00000165678
ZNF268	ENSG00000090612
PNMA2	ENSG00000240694
ATG12	ENSG00000145782
SNRPD1	ENSG00000167088
EIF3F	ENSG00000280606
PCNP	ENSG00000081154
MET	ENSG00000105976
MCTP2	ENSG00000140563
PDCD4	ENSG00000150593
SCAF11	ENSG00000139218
SLC35E2B	ENSG00000189339
SCYL2	ENSG00000136021
PIK3R4	ENSG00000196455
RFK	ENSG00000135002
BCL7B	ENSG00000106635
ZNF202	ENSG00000166261
TSC22D2	ENSG00000196428
PPM1B	ENSG00000138032
TTLL4	ENSG00000135912
SPIN4	ENSG00000186767
GUK1	ENSG00000143774
MYO18A	ENSG00000196535
EXOC8	ENSG00000116903
RNF146	ENSG00000118518
SEC62	ENSG00000008952
ATXN3	ENSG00000066427
ZNF529	ENSG00000186020
RAC1	ENSG00000136238
VAPA	ENSG00000101558
ZNF302	ENSG00000089335
BRAP	ENSG00000089234
B3GALT6	ENSG00000176022
GCLC	ENSG00000001084
HPS4	ENSG00000100099
UBE2Q2	ENSG00000140367
FAM129A	ENSG00000135842
RRM2B	ENSG00000048392
S1PR3	ENSG00000213694
SERF2	ENSG00000140264
MAGOHB	ENSG00000111196
TTC39C	ENSG00000168234
CPOX	ENSG00000080819
TOB2	ENSG00000183864
PKM	ENSG00000067225
HMGXB4	ENSG00000100281
TACC1	ENSG00000147526
NSD1	ENSG00000165671
SELENOI	ENSG00000138018
NEDD4	ENSG00000069869
DENND6A	ENSG00000174839
CARMIL1	ENSG00000079691
LARP4B	ENSG00000107929
HIF1A	ENSG00000100644
TBC1D24	ENSG00000162065
RNF220	ENSG00000187147
MFSD14B	ENSG00000148110
TMEM70	ENSG00000175606
TLK1	ENSG00000198586
C1orf174	ENSG00000198912
CLNS1A	ENSG00000074201
TCERG1	ENSG00000113649
ARNTL2	ENSG00000029153
PI4KB	ENSG00000143393
SP1	ENSG00000185591
PCNX1	ENSG00000100731
MLLT10	ENSG00000078403
PNN	ENSG00000100941
SNX18	ENSG00000178996
KMT2E	ENSG00000005483
VEZT	ENSG00000028203
ATP13A3	ENSG00000133657
PGM3	ENSG00000013375
RABL3	ENSG00000144840
TRMT112	ENSG00000173113
SUCO	ENSG00000094975
RAB8A	ENSG00000167461
DHX8	ENSG00000067596
COA5	ENSG00000183513
RAB2A	ENSG00000104388
MAP3K13	ENSG00000073803
SLC10A3	ENSG00000126903
CALD1	ENSG00000122786
GOT2	ENSG00000125166
RCC1	ENSG00000180198
PKD2	ENSG00000118762
TGFBRAP1	ENSG00000135966
STRN	ENSG00000115808
RNGTT	ENSG00000111880
TULP4	ENSG00000130338
PEX13	ENSG00000162928
GEN1	ENSG00000178295
OSBPL8	ENSG00000091039
APPL2	ENSG00000136044
ANKRD40	ENSG00000154945
STAT5B	ENSG00000173757
RBM26	ENSG00000139746
USP15	ENSG00000135655
METTL14	ENSG00000145388
ATXN10	ENSG00000130638
VKORC1	ENSG00000167397
GPRC5A	ENSG00000013588
CAPZA1	ENSG00000116489
POLR3G	ENSG00000113356
THRAP3	ENSG00000054118
ZNF24	ENSG00000172466
MPP6	ENSG00000105926
RPS14	ENSG00000164587
ZNF473	ENSG00000142528
MBP	ENSG00000197971
TRAF3IP2	ENSG00000056972
GLO1	ENSG00000124767
THAP5	ENSG00000177683
C2orf69	ENSG00000178074
PLS1	ENSG00000120756
INPP4A	ENSG00000040933
VCPKMT	ENSG00000100483
ACACA	ENSG00000275176
MRFAP1	ENSG00000179010
HNRNPA1	ENSG00000135486
DVL3	ENSG00000161202
AKIRIN1	ENSG00000174574
RPS23	ENSG00000186468
FLAD1	ENSG00000160688
TNIP1	ENSG00000145901
PDSS1	ENSG00000148459
MRPL10	ENSG00000159111
ABCF1	ENSG00000225989
HACD3	ENSG00000074696
ALDH3A2	ENSG00000072210
TRIM8	ENSG00000171206
MRPL48	ENSG00000175581
C18orf54	ENSG00000166845
PROSER1	ENSG00000120685
FTL	ENSG00000087086
SUPT16H	ENSG00000092201
SDHC	ENSG00000143252
VAMP8	ENSG00000118640
MAPKAPK2	ENSG00000162889
TJP2	ENSG00000119139
UBC	ENSG00000150991
RNF135	ENSG00000181481
VAPB	ENSG00000124164
FGFR1OP2	ENSG00000111790
ARID2	ENSG00000189079
TPM3	ENSG00000143549
RETREG2	ENSG00000144567
LIG4	ENSG00000174405
CDK8	ENSG00000132964
CDC25A	ENSG00000164045
CRNKL1	ENSG00000101343
FAM117A	ENSG00000121104
SCAMP4	ENSG00000227500
PSME3	ENSG00000131467
IKZF4	ENSG00000123411
EPS15L1	ENSG00000127527
NECAP1	ENSG00000089818
FOPNL	ENSG00000276914
CERS6	ENSG00000172292
SPPL2A	ENSG00000138600
ITM2B	ENSG00000136156
TUSC3	ENSG00000104723
BLMH	ENSG00000108578
LIF	ENSG00000128342
IFNAR2	ENSG00000159110
KIF1B	ENSG00000054523
KIF13B	ENSG00000197892
ZNF664	ENSG00000179195
CSNK1G3	ENSG00000151292
MOB3A	ENSG00000172081
SLC39A9	ENSG00000029364
ATP5C1	ENSG00000165629
UBE3C	ENSG00000009335
PCBP1	ENSG00000169564
TRIQK	ENSG00000205133
MRPL43	ENSG00000055950
LEMD3	ENSG00000174106
RYK	ENSG00000163785
STAG1	ENSG00000118007
CTCF	ENSG00000102974
METAP2	ENSG00000111142
ZBTB44	ENSG00000196323
GPR180	ENSG00000152749
DAZAP2	ENSG00000183283
RPRD2	ENSG00000163125
USP25	ENSG00000155313
TMEM43	ENSG00000170876
DUS1L	ENSG00000169718
RBM12	ENSG00000244462
SIRT1	ENSG00000096717
ZNF714	ENSG00000160352
PARP1	ENSG00000143799
EXOC7	ENSG00000182473
TMEM167A	ENSG00000174695
PARM1	ENSG00000169116
TTF2	ENSG00000116830
ZFX	ENSG00000005889
MCAT	ENSG00000100294
IGF1R	ENSG00000140443
CCNK	ENSG00000090061
POLQ	ENSG00000051341
HSP90AA1	ENSG00000080824
OTUD6B	ENSG00000155100
MAGEF1	ENSG00000177383
GATC	ENSG00000257218
ABHD10	ENSG00000144827
COPB1	ENSG00000129083
RPS6KA3	ENSG00000177189
DPP9	ENSG00000142002
DCAF6	ENSG00000143164
ASB1	ENSG00000065802
SPTY2D1	ENSG00000179119
DHDDS	ENSG00000117682
CHST14	ENSG00000169105
DDX19A	ENSG00000168872
EXOC4	ENSG00000131558
ATP6V0D1	ENSG00000159720
ERLIN2	ENSG00000147475
AP3M2	ENSG00000070718
KIAA1191	ENSG00000122203
METTL2B	ENSG00000165055
ELL	ENSG00000105656
UNC119B	ENSG00000175970
STAMBPL1	ENSG00000138134
UBE2R2	ENSG00000107341
CCSAP	ENSG00000154429
FGFR1	ENSG00000077782
BRD3	ENSG00000169925
IMPAD1	ENSG00000104331
SFPQ	ENSG00000116560
EZH1	ENSG00000108799
RRAS2	ENSG00000133818
SAT1	ENSG00000130066
SFT2D1	ENSG00000198818
BFAR	ENSG00000275618
UBE2J2	ENSG00000160087
FAM217B	ENSG00000196227
ALDH9A1	ENSG00000143149
PHF8	ENSG00000172943
PRDM2	ENSG00000116731
STK38L	ENSG00000211455
RCOR1	ENSG00000089902
GSPT1	ENSG00000103342
STUB1	ENSG00000103266
WIPF2	ENSG00000171475
TCFL5	ENSG00000101190
KLHL8	ENSG00000145332
IST1	ENSG00000182149
CSNK2A2	ENSG00000070770
PSMD7	ENSG00000103035
CCT8	ENSG00000156261
CYB5A	ENSG00000166347
MGRN1	ENSG00000102858
C1GALT1	ENSG00000106392
ZMIZ1	ENSG00000108175
SERP1	ENSG00000120742
ASF1A	ENSG00000111875
BTBD1	ENSG00000064726
B4GALT4	ENSG00000121578
MEX3C	ENSG00000176624
RBM7	ENSG00000076053
AP2B1	ENSG00000006125
TUSC2	ENSG00000114383
PDS5A	ENSG00000121892
RTL6	ENSG00000188636
NKTR	ENSG00000114857
CMAS	ENSG00000111726
SEC23IP	ENSG00000107651
TANK	ENSG00000136560
ZNF618	ENSG00000157657
AMOTL1	ENSG00000166025
SLFN13	ENSG00000154760
INSR	ENSG00000171105
CRTC3	ENSG00000140577
PTPDC1	ENSG00000158079
GAA	ENSG00000171298
BCAT1	ENSG00000060982
NOB1	ENSG00000141101
SPIN1	ENSG00000106723
SFSWAP	ENSG00000061936
PRDX3	ENSG00000165672
GINM1	ENSG00000055211
STARD4	ENSG00000164211
TNFAIP1	ENSG00000109079
MKRN1	ENSG00000133606
NQO1	ENSG00000181019
C1orf43	ENSG00000143612
MIDN	ENSG00000167470
SYT17	ENSG00000103528
FOXO3	ENSG00000118689
ENTPD5	ENSG00000187097
RNPS1	ENSG00000205937
MAPKAPK5	ENSG00000089022
PIAS1	ENSG00000033800
MRPL20	ENSG00000242485
NLK	ENSG00000087095
APPBP2	ENSG00000062725
ENAH	ENSG00000154380
PDXK	ENSG00000160209
NAGK	ENSG00000124357
FAM222B	ENSG00000173065
SELENOT	ENSG00000198843
HEATR5A	ENSG00000129493
ACP2	ENSG00000134575
XPO7	ENSG00000130227
RAB12	ENSG00000206418
SMAD2	ENSG00000175387
KRAS	ENSG00000133703
RBSN	ENSG00000131381
FGD4	ENSG00000139132
GEMIN5	ENSG00000082516
NUP155	ENSG00000113569
EFHD2	ENSG00000142634
ZNF33A	ENSG00000189180
SMIM15	ENSG00000188725
COG5	ENSG00000284369
ZC3H7B	ENSG00000100403
AKAP12	ENSG00000131016
LEPROTL1	ENSG00000104660
TRAF5	ENSG00000082512
SH3GLB1	ENSG00000097033
GNPDA2	ENSG00000163281
STXBP3	ENSG00000116266
YWHAG	ENSG00000170027
CNN3	ENSG00000117519
SPTLC2	ENSG00000100596
LNX2	ENSG00000139517
EXD2	ENSG00000081177
UCHL5	ENSG00000116750
HAUS8	ENSG00000131351
LSM8	ENSG00000128534
ARL4A	ENSG00000122644
BICD2	ENSG00000185963
PDCD2	ENSG00000071994
C7orf43	ENSG00000146826
KIAA1958	ENSG00000165185
IFIT1	ENSG00000185745
GFPT2	ENSG00000131459
PPP3CA	ENSG00000138814
BNIP3	ENSG00000176171
MBTPS2	ENSG00000012174
UBE2G1	ENSG00000132388
COG3	ENSG00000136152
HSPA1B	ENSG00000224501
NDUFC1	ENSG00000109390
SLC25A32	ENSG00000164933
CNOT2	ENSG00000111596
LSM14A	ENSG00000257103
MAP3K4	ENSG00000085511
MKNK2	ENSG00000099875
CARS	ENSG00000110619
CPSF3	ENSG00000119203
B2M	ENSG00000273686
MTUS1	ENSG00000129422
APP	ENSG00000142192
PGRMC1	ENSG00000101856
JRKL	ENSG00000183340
EMSY	ENSG00000158636
KATNB1	ENSG00000140854
ESCO1	ENSG00000141446
RUNDC1	ENSG00000198863
SRCAP	ENSG00000080603
FLVCR1	ENSG00000162769
NCOR1	ENSG00000141027
SCD5	ENSG00000145284
DTL	ENSG00000143476
YES1	ENSG00000176105
ADARB1	ENSG00000197381
TPD52L2	ENSG00000101150
GBF1	ENSG00000107862
PJA2	ENSG00000198961
NFATC2	ENSG00000101096
RNF10	ENSG00000022840
ZNF800	ENSG00000048405
HAUS5	ENSG00000249115
BCL10	ENSG00000142867
EML4	ENSG00000143924
PODXL	ENSG00000128567
TAF5L	ENSG00000135801
NFATC3	ENSG00000072736
PABPN1	ENSG00000100836
CDK16	ENSG00000102225
NCKAP1	ENSG00000061676
MAPRE1	ENSG00000101367
DIDO1	ENSG00000101191
SLC9A7	ENSG00000065923
CXXC5	ENSG00000171604
RCN2	ENSG00000117906
PRPS1	ENSG00000147224
NHLRC3	ENSG00000188811
LMAN1	ENSG00000074695
SPRY2	ENSG00000136158
ANKRD28	ENSG00000206560
SH3BP4	ENSG00000130147
ERRFI1	ENSG00000116285
FKBP3	ENSG00000100442
RDH10	ENSG00000121039
DPY19L3	ENSG00000178904
USP9X	ENSG00000124486
PIAS2	ENSG00000078043
PCNA	ENSG00000132646
SMIM10L1	ENSG00000256537
API5	ENSG00000166181
CEBPZOS	ENSG00000218739
GNB1	ENSG00000078369
ERBIN	ENSG00000112851
ANAPC13	ENSG00000129055
UBE4B	ENSG00000130939
ZNF622	ENSG00000173545
HOOK1	ENSG00000134709
C6orf62	ENSG00000112308
KBTBD2	ENSG00000170852
CDC7	ENSG00000097046
TMOD2	ENSG00000128872
FBXO11	ENSG00000138081
C3orf38	ENSG00000179021
CDCA8	ENSG00000134690
WDR11	ENSG00000120008
CDKN2B	ENSG00000147883
CLDND1	ENSG00000080822
RDX	ENSG00000137710
ING1	ENSG00000153487
SLC25A3	ENSG00000075415
DEK	ENSG00000124795
ST13	ENSG00000100380
RPP14	ENSG00000163684
EMP3	ENSG00000142227
SHISA5	ENSG00000164054
MYCBP	ENSG00000214114
TOMM5	ENSG00000175768
DLC1	ENSG00000164741
PAPOLA	ENSG00000090060
F2R	ENSG00000181104
HIF1AN	ENSG00000166135
KPNA2	ENSG00000182481
PLPBP	ENSG00000147471
AKAP17A	ENSG00000197976
CAMLG	ENSG00000164615
SENP6	ENSG00000112701
SURF4	ENSG00000280951
DAAM1	ENSG00000100592
UNG	ENSG00000076248
PTPA	ENSG00000119383
RBM27	ENSG00000091009
XPO5	ENSG00000124571
TATDN2	ENSG00000157014
TEAD1	ENSG00000187079
DNM1L	ENSG00000087470
GTF2E2	ENSG00000197265
AAGAB	ENSG00000103591
HOMER1	ENSG00000152413
C2orf49	ENSG00000135974
PUDP	ENSG00000130021
KLHL2	ENSG00000109466
HNRNPH1	ENSG00000169045
EPCAM	ENSG00000119888
ZEB1	ENSG00000148516
EIF4E	ENSG00000151247
CADM1	ENSG00000182985
TOP2B	ENSG00000077097
WDR37	ENSG00000047056
SHMT2	ENSG00000182199
ARL5A	ENSG00000162980
C3orf58	ENSG00000181744
USP22	ENSG00000124422
UBA2	ENSG00000126261
GGA3	ENSG00000125447
MCU	ENSG00000156026
MALSU1	ENSG00000156928
AGGF1	ENSG00000164252
NDRG1	ENSG00000104419
VHL	ENSG00000134086
PPP1R10	ENSG00000204569
DFFA	ENSG00000160049
TRIM26	ENSG00000228881
SART3	ENSG00000075856
PREPL	ENSG00000138078
EIF4G3	ENSG00000075151
PEX26	ENSG00000215193
FOXK1	ENSG00000164916
LRIG2	ENSG00000198799
ABHD18	ENSG00000164074
DIMT1	ENSG00000086189
HMGCS1	ENSG00000112972
ZYX	ENSG00000159840
SDF2	ENSG00000132581
BRD1	ENSG00000100425
TES	ENSG00000135269
SPAG1	ENSG00000104450
RNF4	ENSG00000063978
SLC38A1	ENSG00000111371
CCSER2	ENSG00000107771
APC	ENSG00000134982
TOP2A	ENSG00000131747
OXR1	ENSG00000164830
SLC12A2	ENSG00000064651
PRPF40A	ENSG00000196504
VPS13C	ENSG00000129003
TXLNA	ENSG00000084652
CENPV	ENSG00000166582
BAK1	ENSG00000030110
ARHGAP18	ENSG00000146376
SIN3A	ENSG00000169375
PM20D2	ENSG00000146281
ZNF704	ENSG00000164684
MON1B	ENSG00000103111
FMNL2	ENSG00000157827
WDR3	ENSG00000065183
EHD4	ENSG00000103966
CCDC174	ENSG00000154781
IQGAP1	ENSG00000140575
RNF185	ENSG00000138942
CSNK1E	ENSG00000213923
UBE2E1	ENSG00000170142
RASAL2	ENSG00000075391
SS18L1	ENSG00000184402
TVP23B	ENSG00000171928
C12orf66	ENSG00000174206
CRKL	ENSG00000099942
CCAR2	ENSG00000158941
POP4	ENSG00000105171
GTF2B	ENSG00000137947
WBP2	ENSG00000132471
SP2	ENSG00000167182
PARD3	ENSG00000148498
RANBP6	ENSG00000137040
PCNX2	ENSG00000135749
RRAGA	ENSG00000155876
U2AF2	ENSG00000063244
EIF4E3	ENSG00000163412
FNDC3A	ENSG00000102531
HERC1	ENSG00000103657
NOLC1	ENSG00000166197
PBX2	ENSG00000237344
PLPP3	ENSG00000162407
ARCN1	ENSG00000095139
HNRNPH2	ENSG00000126945
ZNF37A	ENSG00000075407
HMGB3	ENSG00000029993
EIF2S3	ENSG00000130741
STAT1	ENSG00000115415
LGALS1	ENSG00000100097
TPBG	ENSG00000283085
FEN1	ENSG00000168496
C5orf15	ENSG00000113583
PRDM15	ENSG00000141956
CHD8	ENSG00000100888
STX2	ENSG00000111450
ZFYVE16	ENSG00000039319
USP3	ENSG00000140455
P4HA1	ENSG00000122884
MAN1A2	ENSG00000198162
ABCA1	ENSG00000165029
TMX4	ENSG00000125827
SFXN1	ENSG00000164466
MTCH1	ENSG00000137409
TBC1D12	ENSG00000108239
TMEM183A	ENSG00000163444
DCAF5	ENSG00000139990
AKAP13	ENSG00000170776
ACTR1A	ENSG00000138107
TNFRSF10B	ENSG00000120889
MMS22L	ENSG00000146263
SIAH2	ENSG00000181788
C5orf63	ENSG00000164241
PRKD3	ENSG00000115825
TMEM87B	ENSG00000153214
EIF3M	ENSG00000149100
EXOSC7	ENSG00000075914
SAMD12	ENSG00000177570
MTFMT	ENSG00000103707
UBXN2B	ENSG00000215114
PTPN11	ENSG00000179295
CCDC93	ENSG00000125633
CDCA5	ENSG00000146670
MRM2	ENSG00000122687
DIAPH2	ENSG00000147202
SEPT11	ENSG00000138758
MRPL58	ENSG00000167862
MIS12	ENSG00000167842
ROCK2	ENSG00000134318
EED	ENSG00000074266
GNAI1	ENSG00000127955
UBA3	ENSG00000144744
NSA2	ENSG00000164346
RAPH1	ENSG00000173166
PDE8A	ENSG00000073417
PTBP3	ENSG00000119314
RPL37A	ENSG00000197756
AARS	ENSG00000090861
TSR1	ENSG00000167721
KPNA4	ENSG00000186432
DCUN1D1	ENSG00000043093
CCNF	ENSG00000162063
ZC3H4	ENSG00000130749
RALA	ENSG00000006451
HNRNPDL	ENSG00000152795
ATP5E	ENSG00000124172
SKIV2L2	ENSG00000039123
UBE2G2	ENSG00000184787
CSNK1D	ENSG00000141551
CDYL	ENSG00000153046
SOD1	ENSG00000142168
TIMMDC1	ENSG00000113845
RALGAPB	ENSG00000170471
TBPL1	ENSG00000028839
DNMBP	ENSG00000107554
GCNT2	ENSG00000111846
TRIM16L	ENSG00000108448
ATE1	ENSG00000107669
PIK3CA	ENSG00000121879
SMIM14	ENSG00000163683
RWDD1	ENSG00000111832
TMEM243	ENSG00000135185
MGEA5	ENSG00000198408
PSMD12	ENSG00000197170
LRCH1	ENSG00000136141
POFUT1	ENSG00000101346
RBM18	ENSG00000119446
GATAD2A	ENSG00000167491
MAGT1	ENSG00000102158
ZNF480	ENSG00000198464
RNF34	ENSG00000170633
CKB	ENSG00000166165
ZDHHC6	ENSG00000023041
GALNT1	ENSG00000141429
GABPB2	ENSG00000143458
VIM	ENSG00000026025
PGRMC2	ENSG00000164040
CEP135	ENSG00000174799
CHFR	ENSG00000072609
ZNF507	ENSG00000168813
ANGEL2	ENSG00000174606
CMTM4	ENSG00000183723
HDDC2	ENSG00000111906
ZNF512B	ENSG00000196700
TRAPPC1	ENSG00000170043
MOCS3	ENSG00000124217
LTN1	ENSG00000198862
SLC39A6	ENSG00000141424
AKAP10	ENSG00000108599
HNRNPL	ENSG00000282947
ANP32A	ENSG00000140350
MSH3	ENSG00000113318
CSNK2A1	ENSG00000101266
SLC25A40	ENSG00000075303
ADD1	ENSG00000087274
PIM3	ENSG00000198355
SKP2	ENSG00000145604
MAST4	ENSG00000069020
DCTN4	ENSG00000132912
FIGNL1	ENSG00000132436
CCDC14	ENSG00000175455
CAPZB	ENSG00000077549
ZNF146	ENSG00000167635
RTF1	ENSG00000137815
KANK2	ENSG00000197256
BRD7	ENSG00000166164
PCYOX1	ENSG00000116005
SARAF	ENSG00000133872
CCDC71L	ENSG00000253276
SMC2	ENSG00000136824
PRTG	ENSG00000166450
DAXX	ENSG00000204209
SLC35A4	ENSG00000176087
ZNF398	ENSG00000197024
KAT6A	ENSG00000083168
EID1	ENSG00000255302
ABL1	ENSG00000097007
SRSF11	ENSG00000116754
ZNF140	ENSG00000196387
CISD2	ENSG00000145354
SCOC	ENSG00000153130
HLA-A	ENSG00000206503
GTF3C4	ENSG00000125484
RYBP	ENSG00000163602
SORL1	ENSG00000137642
TDP1	ENSG00000042088
MYD88	ENSG00000172936
C1orf109	ENSG00000116922
UFL1	ENSG00000014123
THUMPD3	ENSG00000134077
ETHE1	ENSG00000105755
CNKSR3	ENSG00000153721
TSPYL1	ENSG00000189241
PHF19	ENSG00000119403
TSPYL2	ENSG00000184205
TNIK	ENSG00000154310
CDR2	ENSG00000140743
URI1	ENSG00000105176
ATP5L	ENSG00000167283
RPL22	ENSG00000116251
SMG8	ENSG00000167447
HNRNPD	ENSG00000138668
DNAJB12	ENSG00000148719
ADAM17	ENSG00000151694
SUMF1	ENSG00000144455
WSB1	ENSG00000109046
UBXN7	ENSG00000163960
HECTD2	ENSG00000165338
NCOA7	ENSG00000111912
WDR12	ENSG00000138442
TIMM17A	ENSG00000134375
PPP1CB	ENSG00000213639
PDHX	ENSG00000110435
FNBP1	ENSG00000187239
ZNF280B	ENSG00000277421
TCF7L2	ENSG00000148737
ULK1	ENSG00000177169
PCBD1	ENSG00000166228
TBRG4	ENSG00000136270
PIM1	ENSG00000137193
YEATS4	ENSG00000127337
SOCS7	ENSG00000274229
STK24	ENSG00000102572
CLCC1	ENSG00000121940
MARK3	ENSG00000075413
GNAL	ENSG00000141404
SRSF2	ENSG00000161547
YWHAE	ENSG00000108953
DSTYK	ENSG00000133059
ARL1	ENSG00000120805
CHSY1	ENSG00000131873
HINT1	ENSG00000169567
TOB1	ENSG00000141232
ANTXR2	ENSG00000163297
TMEM109	ENSG00000110108
ACTR3	ENSG00000115091
NCOA3	ENSG00000124151
MDN1	ENSG00000112159
MIEF1	ENSG00000100335
SPG21	ENSG00000090487
